"chemical_ID","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB00182",18,"17_1",147.11284,964.7,"Multiple","147.1128","L-Lysine","C6H14N2O2","146.105527702","M+H","ISgroup_17_55_12",1762669.9,0.113
"HMDB00186",0,"7_1",360.15015,606,"Multiple","360.15003","Alpha-Lactose","C12H22O11","342.116211546","M+NH4","ISgroup_7_12_16",4094981.2,0.15
"HMDB00187",19,"17_1",106.0503,626.4,"Multiple","106.04987","L-Serine","C3H7NO3","105.042593095","M+H","ISgroup_17_24_6",2687297.3,0.05
"HMDB00190",0,"7_1",173.0922,414.2,"Multiple","173.09207","L-Lactic acid","C3H6O3","90.031694058","M+2ACN+H","ISgroup_7_11_10",12577469.7,0.092
"HMDB00190",0,"7_17",181.0694,590.8,"Multiple","181.07066","L-Lactic acid","C3H6O3","90.031694058","2M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00190",0,"10_1",181.06946,496,"Multiple","181.07066","L-Lactic acid","C3H6O3","90.031694058","2M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00190",0,"11_1",181.06943,567.3,"Multiple","181.07066","L-Lactic acid","C3H6O3","90.031694058","2M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00191",9,"7_1",134.04493,668,"Multiple","134.04478","L-Aspartic acid","C4H7NO4","133.037507717","M+H","ISgroup_7_13_5",3843741.6,0.045
"HMDB00193",0,"7_29",223.0051,791.8,"Multiple","223.00319","Isocitric acid","C6H8O7","192.02700261","2M+Na+K","ISgroup_7_24_1",7219830.8,0.005
"HMDB00193",0,"7_1",138.04676,493.3,"Multiple","138.04733","Isocitric acid","C6H8O7","192.02700261","M+2ACN+2H","ISgroup_7_11_5",2531802,0.047
"HMDB00194",0,"10_1",121.06842,558.4,"Multiple","121.0684","Anserine","C10H16N4O3","240.122240398","M+2H","ISgroup_10_26_7",2039561.9,0.068
"HMDB00195",9,"2_1",269.0881,366.6,"Multiple","269.08805","Inosine","C10H12N4O5","268.080769514","M+H","ISgroup_2_15_9",6628196.7,0.088
"HMDB00197",0,"7_1",150.07752,298.8,"Multiple","150.07877","Indoleacetic acid","C10H9NO2","175.063328537","M+3ACN+2H","ISgroup_7_8_8",1949741.8,0.078
"HMDB00201",9,"17_1",204.12315,338.5,"Multiple","204.12303","L-Acetylcarnitine","C9H17NO4","203.115758037","M+H","ISgroup_17_6_13",157193746.6,0.123
"HMDB00205",0,"17_1",182.08127,492.5,"Multiple","182.08117","Phenylpyruvic acid","C9H8O3","164.047344122","M+NH4","ISgroup_17_16_9",6732136.9,0.081
"HMDB00206",9,"7_1",189.12346,417.2,"Multiple","189.12337","N6-Acetyl-L-lysine","C8H16N2O3","188.116092388","M+H","ISgroup_7_11_13",2362940.6,0.123
"HMDB00207",0,"17_1",117.07423,449,"Multiple","117.07451","Oleic acid","C18H34O2","282.255880332","M+3Na","ISgroup_17_12_8",4906688.8,0.074
"HMDB00209",9,"17_1",137.05894,230.9,"Multiple","137.05971","Phenylacetic acid","C8H8O2","136.0524295","M+H","ISgroup_17_1_6",11570038.5,0.059
"HMDB00211",15,"7_1",181.0694,590.8,"Multiple","181.07066","Myoinositol","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00211",15,"11_1",181.06943,567.3,"Multiple","181.07066","Myoinositol","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00211",15,"10_1",181.06946,496,"Multiple","181.07066","Myoinositol","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00212",0,"13_1",233.08951,325.7,"Multiple","233.08818","N-Acetylgalactosamine","C8H15NO6","221.089937217","2M+H+Na","ISgroup_13_1_9",2226878.8,0.09
"HMDB00212",0,"17_1",120.06577,589.1,"Multiple","120.06552","N-Acetylgalactosamine","C8H15NO6","221.089937217","M+H+NH4","ISgroup_17_22_7",4659204.9,0.066
"HMDB00212",0,"7_1",173.0922,414.2,"Multiple","173.09207","N-Acetylgalactosamine","C8H15NO6","221.089937217","M+3ACN+2H","ISgroup_7_11_10",12577469.7,0.092
"HMDB00215",0,"7_1",173.0922,414.2,"Multiple","173.09207","N-Acetyl-D-glucosamine","C8H15NO6","221.089937217","M+3ACN+2H","ISgroup_7_11_10",12577469.7,0.092
"HMDB00215",0,"17_1",120.06577,589.1,"Multiple","120.06552","N-Acetyl-D-glucosamine","C8H15NO6","221.089937217","M+H+NH4","ISgroup_17_22_7",4659204.9,0.066
"HMDB00215",0,"13_1",233.08951,325.7,"Multiple","233.08818","N-Acetyl-D-glucosamine","C8H15NO6","221.089937217","2M+H+Na","ISgroup_13_1_9",2226878.8,0.09
"HMDB00216",0,"13_1",233.08951,325.7,"Multiple","233.08966","Norepinephrine","C8H11NO3","169.073893223","M+ACN+Na","ISgroup_13_1_9",2226878.8,0.09
"HMDB00216",0,"7_1",152.07067,130,"Multiple","152.07119","Norepinephrine","C8H11NO3","169.073893223","M+H-H2O","ISgroup_7_1_8",29759399.2,0.071
"HMDB00218",0,"7_1",203.9976,791.8,"Multiple","203.99806","Orotidylic acid","C10H13N2O11P","368.02569578","M+H+K","ISgroup_7_24_100",16096783.3,0.998
"HMDB00220",0,"15_1",148.1059,535.6,"Multiple","148.10533","Palmitic acid","C16H32O2","256.240230268","M+H+K","ISgroup_15_21_11",32042432.4,0.106
"HMDB00220",0,"7_1",148.10585,496.7,"Multiple","148.10533","Palmitic acid","C16H32O2","256.240230268","M+H+K","ISgroup_7_11_11",27423015.6,0.106
"HMDB00223",0,"7_1",174.03875,403,"Multiple","174.0397","Oxalacetic acid","C4H4O5","132.005873238","M+ACN+H","ISgroup_7_11_4",41941372.4,0.039
"HMDB00226",0,"8_1",179.00485,332.9,"Multiple","179.00632","Orotic acid","C5H4N2O4","156.017106626","2M+2Na","ISgroup_8_14_1",134362102.3,0.005
"HMDB00226",0,"8_1",179.00485,332.9,"Multiple","179.00632","Orotic acid","C5H4N2O4","156.017106626","M+Na","ISgroup_8_14_1",134362102.3,0.005
"HMDB00227",0,"7_1",113.06006,101.8,"Multiple","113.06088","Mevalonic acid","C6H12O4","148.073558872","M+H-2H2O","ISgroup_7_1_7",14205014.7,0.06
"HMDB00227",0,"18_1",131.07037,460.5,"Multiple","131.07086","Mevalonic acid","C6H12O4","148.073558872","M+H-H2O","ISgroup_18_25_8",7495198.4,0.07
"HMDB00227",0,"17_1",116.07089,449.1,"Multiple","116.07061","Mevalonic acid","C6H12O4","148.073558872","M+2ACN+2H","ISgroup_17_12_8",96049652.9,0.071
"HMDB00227",0,"2_1",131.0704,496.2,"Multiple","131.07086","Mevalonic acid","C6H12O4","148.073558872","M+H-H2O","ISgroup_2_21_8",6485799.3,0.07
"HMDB00228",0,"4_1",153.06008,403.3,"Multiple","153.06104","Phenol","C6H6O","94.041864814","3M+H+Na","ISgroup_4_5_7",14279827,0.06
"HMDB00230",0,"1_1",388.03646,230.9,"Multiple","388.03957","N-Acetylneuraminic acid","C11H19NO9","309.105981211","M+2K+H","ISgroup_1_3_4",7476833.4,0.036
"HMDB00232",0,"7_1",190.01268,403,"Multiple","190.01108","Quinolinic acid","C7H5NO4","167.021857653","2M+2Na","ISgroup_7_11_2",2291827.3,0.013
"HMDB00232",0,"7_1",190.01268,403,"Multiple","190.01108","Quinolinic acid","C7H5NO4","167.021857653","M+Na","ISgroup_7_11_2",2291827.3,0.013
"HMDB00235",0,"1_1",154.07717,191.3,"Multiple","154.0767","Thiamine","C12H17N4OS","265.112306876","M+ACN+2H","ISgroup_1_1_8",1474471.9,0.077
"HMDB00237",0,"7_1",134.04493,668,"Multiple","134.04439","Propionic acid","C3H6O2","74.036779436","3M+2Na","ISgroup_7_13_5",3843741.6,0.045
"HMDB00237",0,"17_1",116.07089,449.1,"Multiple","116.07061","Propionic acid","C3H6O2","74.036779436","M+ACN+H","ISgroup_17_12_8",96049652.9,0.071
"HMDB00237",0,"4_1",157.09727,349.4,"Multiple","157.09716","Propionic acid","C3H6O2","74.036779436","M+2ACN+H","ISgroup_4_1_10",12893486.7,0.097
"HMDB00239",0,"13_1",233.08951,325.7,"Multiple","233.08966","Pyridoxine","C8H11NO3","169.073893223","M+ACN+Na","ISgroup_13_1_9",2226878.8,0.09
"HMDB00239",0,"7_1",152.07067,130,"Multiple","152.07119","Pyridoxine","C8H11NO3","169.073893223","M+H-H2O","ISgroup_7_1_8",29759399.2,0.071
"HMDB00243",0,"7_1",194.06742,202.7,"Multiple","194.06591","Pyruvic acid","C3H4O3","88.016043994","2M+NH4","ISgroup_7_4_7",972541.7,0.067
"HMDB00243",0,"16_1",130.05002,599.4,"Multiple","130.04987","Pyruvic acid","C3H4O3","88.016043994","M+ACN+H","ISgroup_16_12_6",45747919,0.05
"HMDB00243",0,"17_24",106.0503,626.4,"Multiple","106.04987","Pyruvic acid","C3H4O3","88.016043994","M+NH4","ISgroup_17_24_6",2687297.3,0.05
"HMDB00243",0,"7_39",171.0765,598.8,"Multiple","171.07642","Pyruvic acid","C3H4O3","88.016043994","M+2ACN+H","ISgroup_7_12_8",1126739.1,0.077
"HMDB00243",0,"17_1",133.03187,379.2,"Multiple","133.03134","Pyruvic acid","C3H4O3","88.016043994","3M+2H","ISgroup_17_8_4",2824753.7,0.032
"HMDB00243",0,"17_26",130.05002,651.9,"Multiple","130.04987","Pyruvic acid","C3H4O3","88.016043994","M+ACN+H","ISgroup_17_25_6",13485436,0.05
"HMDB00244",9,"7_1",377.14584,606,"Multiple","377.14556","Riboflavin","C17H20N4O6","376.138284392","M+H","ISgroup_7_12_15",2349365.4,0.146
"HMDB00245",0,"7_1",155.08153,438.6,"Multiple","155.0815","Porphobilinogen","C10H14N2O4","226.095356946","M+2ACN+2H","ISgroup_7_11_9",157041817.1,0.082
"HMDB00245",0,"17_1",133.03187,379.2,"Multiple","133.0329","Porphobilinogen","C10H14N2O4","226.095356946","M+H+K","ISgroup_17_8_4",2824753.7,0.032
"HMDB00246",0,"5_1",90.09184,296.6,"Multiple","90.09134","Tetrahydrofuran","C4H8O","72.057514878","M+NH4","ISgroup_5_10_10",132224256,0.092
"HMDB00246",0,"7_1",90.09191,327.6,"Multiple","90.09134","Tetrahydrofuran","C4H8O","72.057514878","M+NH4","ISgroup_7_8_10",19709577.2,0.092
"HMDB00247",0,"5_1",246.09723,495.6,"Multiple","246.09481","Sorbitol","C6H14O6","182.07903818","M+ACN+Na","ISgroup_5_24_10",12035588.6,0.097
"HMDB00251",9,"7_1",126.02214,585,"Multiple","126.02194","Taurine","C2H7NO3S","125.014663785","M+H","ISgroup_7_12_3",9052882,0.022
"HMDB00253",0,"7_1",170.11765,397.7,"Multiple","170.11836","Pregnenolone","C21H32O2","316.240230268","M+H+Na","ISgroup_7_11_12",12449261.3,0.118
"HMDB00258",0,"7_1",360.15015,606,"Multiple","360.15003","Sucrose","C12H22O11","342.116211546","M+NH4","ISgroup_7_12_16",4094981.2,0.15
"HMDB00262",0,"11_1",209.04795,593.1,"Multiple","209.04961","Thymine","C5H6N2O2","126.042927446","3M+H+K","ISgroup_11_40_5",28118610.5,0.048
"HMDB00267",9,"16_1",130.05002,599.4,"Multiple","130.04987","Pyroglutamic acid","C5H7NO3","129.042593095","M+H","ISgroup_16_12_6",45747919,0.05
"HMDB00267",9,"17_1",130.05002,651.9,"Multiple","130.04987","Pyroglutamic acid","C5H7NO3","129.042593095","M+H","ISgroup_17_25_6",13485436,0.05
"HMDB00271",9,"17_1",90.05551,580.5,"Multiple","90.05495","Sarcosine","C3H7NO2","89.047678473","M+H","ISgroup_17_22_6",8031004.6,0.056
"HMDB00271",9,"2_1",90.05551,539.5,"Multiple","90.05495","Sarcosine","C3H7NO2","89.047678473","M+H","ISgroup_2_23_6",7155610.6,0.056
"HMDB00271",9,"7_1",90.05551,611.4,"Multiple","90.05495","Sarcosine","C3H7NO2","89.047678473","M+H","ISgroup_7_12_6",10644370.3,0.056
"HMDB00272",0,"7_1",229.97819,452.3,"Multiple","229.98008","Phosphoserine","C3H8NO6P","185.008923505","M+2Na-H","ISgroup_7_11_98",2862559.7,0.978
"HMDB00279",0,"7_1",259.12893,528.4,"Multiple","259.12944","Saccharopine","C11H20N2O6","276.132136382","M+H-H2O","ISgroup_7_12_13",1984187.7,0.129
"HMDB00283",0,"10_1",168.08805,253.6,"Multiple","168.08665","D-Ribose","C5H10O5","150.05282343","M+NH4","ISgroup_10_5_9",968209.5,0.088
"HMDB00292",0,"7_1",194.06742,202.7,"Multiple","194.06725","Xanthine","C5H4N4O2","152.033425392","M+ACN+H","ISgroup_7_4_7",972541.7,0.067
"HMDB00292",0,"4_1",135.03028,403.3,"Multiple","135.03073","Xanthine","C5H4N4O2","152.033425392","M+H-H2O","ISgroup_4_5_4",2601752.9,0.03
"HMDB00292",0,"7_74",170.06843,948.7,"Multiple","170.06725","Xanthine","C5H4N4O2","152.033425392","M+NH4","ISgroup_7_38_7",7739494.9,0.068
"HMDB00294",0,"8_1",159.02782,289.6,"Multiple","159.02788","Urea","CH4N2O","60.03236276","2M+K","ISgroup_8_11_3",8045635.4,0.028
"HMDB00294",0,"7_1",181.10514,413.5,"Multiple","181.10436","Urea","CH4N2O","60.03236276","3M+H","ISgroup_7_11_11",1846222.7,0.105
"HMDB00299",0,"9_1",184.07342,671,"Multiple","184.07167","Xanthosine","C10H12N4O6","284.075684136","M+2ACN+2H","ISgroup_9_34_8",3770415.5,0.073
"HMDB00300",0,"3_1",143.00373,578.7,"Unique","143.00347","Uracil","C4H4N2O2","112.027277382","2M+Na+K","ISgroup_3_1_1",17630164.1,0.004
"HMDB00301",9,"2_1",139.05018,420.7,"Multiple","139.0502","Urocanic acid","C6H6N2O2","138.042927446","M+H","ISgroup_2_17_6",122763794.8,0.05
"HMDB00301",9,"6_1",139.05023,205.6,"Multiple","139.0502","Urocanic acid","C6H6N2O2","138.042927446","M+H","ISgroup_6_5_6",5755993.2,0.05
"HMDB00301",9,"6_1",139.05029,186.5,"Multiple","139.0502","Urocanic acid","C6H6N2O2","138.042927446","M+H","ISgroup_6_5_6",9149910.5,0.05
"HMDB00303",0,"7_1",271.12883,495.1,"Multiple","271.12626","Tryptamine","C10H12N2","160.100048394","3M+Na+K","ISgroup_7_11_13",2397503.5,0.129
"HMDB00306",0,"17_1",120.08099,278.1,"Multiple","120.08136","Tyramine","C8H11NO","137.084063979","M+H-H2O","ISgroup_17_2_9",16118387,0.081
"HMDB00306",0,"7_1",120.08106,260.5,"Multiple","120.08136","Tyramine","C8H11NO","137.084063979","M+H-H2O","ISgroup_7_6_9",10498999.7,0.081
"HMDB00310",9,"7_6",117.05489,590.8,"Multiple","117.05462","Methylacetoacetic acid","C5H8O3","116.047344122","M+H","ISgroup_7_12_6",3921614.7,0.055
"HMDB00310",9,"11_1",117.05493,567.3,"Multiple","117.05462","Methylacetoacetic acid","C5H8O3","116.047344122","M+H","ISgroup_11_40_6",7605265.4,0.055
"HMDB00313",0,"2_1",144.08481,474.3,"Multiple","144.08572","16b-Hydroxyestrone","C18H22O3","286.15689457","M+2H","ISgroup_2_20_9",32906659.8,0.085
"HMDB00317",0,"7_1",150.11256,193.5,"Multiple","150.11247","2-Hydroxy-3-methylpentanoic acid","C6H12O3","132.07864425","M+NH4","ISgroup_7_4_12",14611914.7,0.113
"HMDB00317",0,"16_1",303.11873,592.8,"Multiple","303.12045","2-Hydroxy-3-methylpentanoic acid","C6H12O3","132.07864425","2M+K","ISgroup_16_12_12",3611999.3,0.119
"HMDB00318",0,"7_1",275.07137,591.4,"Multiple","275.07208","34-Dihydroxyphenylglycol","C8H10O4","170.057908808","3M+H+K","ISgroup_7_12_8",3138089,0.071
"HMDB00321",0,"5_1",245.11325,571.9,"Multiple","245.1132","2-Hydroxyadipic acid","C6H10O5","162.05282343","M+2ACN+H","ISgroup_5_27_12",58393658.6,0.113
"HMDB00329",0,"7_1",182.11772,139.2,"Multiple","182.11755","2-Phenylbutyric acid","C10H12O2","164.083729628","M+NH4","ISgroup_7_1_12",15461864.6,0.118
"HMDB00329",0,"9_1",228.09795,290.7,"Multiple","228.0995","2-Phenylbutyric acid","C10H12O2","164.083729628","M+ACN+Na","ISgroup_9_1_10",2584726.7,0.098
"HMDB00333",0,"16_1",194.05642,581.8,"Multiple","194.05616","Isohomovanillic acid","C9H10O4","182.057908808","2M+H+Na","ISgroup_16_12_6",2414285.8,0.056
"HMDB00335",0,"2_1",144.08481,474.3,"Multiple","144.08572","16a-Hydroxyestrone","C18H22O3","286.15689457","M+2H","ISgroup_2_20_9",32906659.8,0.085
"HMDB00336",0,"2_1",87.04461,530.1,"Multiple","87.04464","(R)-3-Hydroxyisobutyric acid","C4H8O3","104.047344122","M+H-H2O","ISgroup_2_23_5",2148108.2,0.045
"HMDB00336",0,"14_1",135.02364,788.9,"Multiple","135.02353","(R)-3-Hydroxyisobutyric acid","C4H8O3","104.047344122","2M+Na+K","ISgroup_14_1863_3",15522477.4,0.024
"HMDB00336",0,"13_1",122.08145,425.3,"Multiple","122.08117","(R)-3-Hydroxyisobutyric acid","C4H8O3","104.047344122","M+NH4","ISgroup_13_6_9",25011583.6,0.081
"HMDB00336",0,"9_1",168.06907,414.5,"Multiple","168.06926","(R)-3-Hydroxyisobutyric acid","C4H8O3","104.047344122","3M+H+Na","ISgroup_9_11_7",3174048,0.069
"HMDB00336",0,"17_1",87.04463,615.8,"Multiple","87.04464","(R)-3-Hydroxyisobutyric acid","C4H8O3","104.047344122","M+H-H2O","ISgroup_17_24_5",4130444.4,0.045
"HMDB00337",0,"11_1",181.06943,567.3,"Multiple","181.07066","(S)-34-Dihydroxybutyric acid","C4H8O4","120.042258744","3M+2H","ISgroup_11_40_7",3318870,0.069
"HMDB00337",0,"11_3",282.11848,604.1,"Multiple","282.11834","(S)-34-Dihydroxybutyric acid","C4H8O4","120.042258744","2M+ACN+H","ISgroup_11_40_12",2099985.3,0.118
"HMDB00337",0,"10_1",181.06946,496,"Multiple","181.07066","(S)-34-Dihydroxybutyric acid","C4H8O4","120.042258744","3M+2H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00337",0,"9_1",102.05541,652.1,"Multiple","102.05496","(S)-34-Dihydroxybutyric acid","C4H8O4","120.042258744","M+2ACN+2H","ISgroup_9_33_6",2583091.3,0.055
"HMDB00337",0,"7_1",181.0694,590.8,"Multiple","181.07066","(S)-34-Dihydroxybutyric acid","C4H8O4","120.042258744","3M+2H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00338",0,"7_1",156.08496,438.7,"Multiple","156.08452","2-Hydroxyestradiol","C18H24O3","288.172544634","M+H+Na","ISgroup_7_11_9",11678064.8,0.085
"HMDB00339",9,"15_10",160.09692,480,"Multiple","160.09682","2-Methylbutyrylglycine","C7H13NO3","159.089543287","M+H","ISgroup_15_17_10",17794359.5,0.097
"HMDB00339",9,"18_1",160.0969,418.6,"Multiple","160.09682","2-Methylbutyrylglycine","C7H13NO3","159.089543287","M+H","ISgroup_18_22_10",187138912.5,0.097
"HMDB00339",9,"15_1",160.09692,372.2,"Multiple","160.09682","2-Methylbutyrylglycine","C7H13NO3","159.089543287","M+H","ISgroup_15_9_10",23355147.6,0.097
"HMDB00341",0,"9_1",184.07342,671,"Multiple","184.07181","2-Octenedioic acid","C8H12O4","172.073558872","2M+H+Na","ISgroup_9_34_8",3770415.5,0.073
"HMDB00341",0,"2_1",87.04461,530.1,"Multiple","87.04406","2-Octenedioic acid","C8H12O4","172.073558872","M+2H","ISgroup_2_23_5",2148108.2,0.045
"HMDB00341",0,"17_1",87.04463,615.8,"Multiple","87.04406","2-Octenedioic acid","C8H12O4","172.073558872","M+2H","ISgroup_17_24_5",4130444.4,0.045
"HMDB00343",0,"2_1",144.08481,474.3,"Multiple","144.08572","2-Hydroxyestrone","C18H22O3","286.15689457","M+2H","ISgroup_2_20_9",32906659.8,0.085
"HMDB00344",0,"6_1",344.22803,112.4,"Multiple","344.22608","2-Methoxyestradiol-3-methylether","C20H28O3","316.203844762","2M+3H2O+2H","ISgroup_6_1_23",5945673.2,0.228
"HMDB00345",0,"5_1",245.11325,571.9,"Multiple","245.1132","3-Hydroxyadipic acid","C6H10O5","162.05282343","M+2ACN+H","ISgroup_5_27_12",58393658.6,0.113
"HMDB00346",9,"7_1",181.0694,590.8,"Multiple","181.07066","3-Deoxyarabinohexonic acid","C6H12O6","180.063388116","M+H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00346",9,"11_1",181.06943,567.3,"Multiple","181.07066","3-Deoxyarabinohexonic acid","C6H12O6","180.063388116","M+H","ISgroup_11_40_7",3318870,0.069
"HMDB00346",9,"10_1",181.06946,496,"Multiple","181.07066","3-Deoxyarabinohexonic acid","C6H12O6","180.063388116","M+H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00347",0,"7_1",156.08496,438.7,"Multiple","156.08452","16b-Hydroxyestradiol","C18H24O3","288.172544634","M+H+Na","ISgroup_7_11_9",11678064.8,0.085
"HMDB00350",0,"5_1",236.14928,519.2,"Multiple","236.14925","3-Hydroxysebacic acid","C10H18O5","218.115423686","M+NH4","ISgroup_5_25_15",40399519.1,0.149
"HMDB00350",0,"7_1",236.14934,409.7,"Multiple","236.14925","3-Hydroxysebacic acid","C10H18O5","218.115423686","M+NH4","ISgroup_7_11_15",34120559.7,0.149
"HMDB00351",0,"15_1",160.09692,372.2,"Multiple","160.09682","3-Hydroxy-2-methyl-R-(RS)-butanoic acid","C5H10O3","118.062994186","M+ACN+H","ISgroup_15_9_10",23355147.6,0.097
"HMDB00351",0,"18_1",160.0969,418.6,"Multiple","160.09682","3-Hydroxy-2-methyl-R-(RS)-butanoic acid","C5H10O3","118.062994186","M+ACN+H","ISgroup_18_22_10",187138912.5,0.097
"HMDB00351",0,"15_10",160.09692,480,"Multiple","160.09682","3-Hydroxy-2-methyl-R-(RS)-butanoic acid","C5H10O3","118.062994186","M+ACN+H","ISgroup_15_17_10",17794359.5,0.097
"HMDB00351",0,"10_1",201.12344,558.3,"Multiple","201.12337","3-Hydroxy-2-methyl-R-(RS)-butanoic acid","C5H10O3","118.062994186","M+2ACN+H","ISgroup_10_26_13",584626.6,0.123
"HMDB00354",0,"15_10",160.09692,480,"Multiple","160.09682","2-Methyl-3-hydroxybutyric acid","C5H10O3","118.062994186","M+ACN+H","ISgroup_15_17_10",17794359.5,0.097
"HMDB00354",0,"10_1",201.12344,558.3,"Multiple","201.12337","2-Methyl-3-hydroxybutyric acid","C5H10O3","118.062994186","M+2ACN+H","ISgroup_10_26_13",584626.6,0.123
"HMDB00354",0,"15_1",160.09692,372.2,"Multiple","160.09682","2-Methyl-3-hydroxybutyric acid","C5H10O3","118.062994186","M+ACN+H","ISgroup_15_9_10",23355147.6,0.097
"HMDB00354",0,"18_1",160.0969,418.6,"Multiple","160.09682","2-Methyl-3-hydroxybutyric acid","C5H10O3","118.062994186","M+ACN+H","ISgroup_18_22_10",187138912.5,0.097
"HMDB00355",0,"5_1",245.11325,571.9,"Multiple","245.1132","3-Hydroxymethylglutaric acid","C6H10O5","162.05282343","M+2ACN+H","ISgroup_5_27_12",58393658.6,0.113
"HMDB00356",0,"7_1",156.08496,438.7,"Multiple","156.08452","17-Epiestriol","C18H24O3","288.172544634","M+H+Na","ISgroup_7_11_9",11678064.8,0.085
"HMDB00357",0,"13_1",122.08145,425.3,"Multiple","122.08117","3-Hydroxybutyric acid","C4H8O3","104.047344122","M+NH4","ISgroup_13_6_9",25011583.6,0.081
"HMDB00357",0,"14_1",135.02364,788.9,"Multiple","135.02353","3-Hydroxybutyric acid","C4H8O3","104.047344122","2M+Na+K","ISgroup_14_1863_3",15522477.4,0.024
"HMDB00357",0,"17_1",87.04463,615.8,"Multiple","87.04464","3-Hydroxybutyric acid","C4H8O3","104.047344122","M+H-H2O","ISgroup_17_24_5",4130444.4,0.045
"HMDB00357",0,"9_1",168.06907,414.5,"Multiple","168.06926","3-Hydroxybutyric acid","C4H8O3","104.047344122","3M+H+Na","ISgroup_9_11_7",3174048,0.069
"HMDB00357",0,"2_1",87.04461,530.1,"Multiple","87.04464","3-Hydroxybutyric acid","C4H8O3","104.047344122","M+H-H2O","ISgroup_2_23_5",2148108.2,0.045
"HMDB00360",0,"11_1",181.06943,567.3,"Multiple","181.07066","24-Dihydroxybutanoic acid","C4H8O4","120.042258744","3M+2H","ISgroup_11_40_7",3318870,0.069
"HMDB00360",0,"10_1",181.06946,496,"Multiple","181.07066","24-Dihydroxybutanoic acid","C4H8O4","120.042258744","3M+2H","ISgroup_10_21_7",1281629.4,0.069
"HMDB00360",0,"11_3",282.11848,604.1,"Multiple","282.11834","24-Dihydroxybutanoic acid","C4H8O4","120.042258744","2M+ACN+H","ISgroup_11_40_12",2099985.3,0.118
"HMDB00360",0,"7_1",181.0694,590.8,"Multiple","181.07066","24-Dihydroxybutanoic acid","C4H8O4","120.042258744","3M+2H","ISgroup_7_12_7",1776531.9,0.069
"HMDB00360",0,"9_1",102.05541,652.1,"Multiple","102.05496","24-Dihydroxybutanoic acid","C4H8O4","120.042258744","M+2ACN+2H","ISgroup_9_33_6",2583091.3,0.055
"HMDB00362",0,"4_1",135.03028,403.3,"Multiple","135.0303","2-Phosphoglyceric acid","C3H7O7P","185.99293909","M+2ACN+2H","ISgroup_4_5_4",2601752.9,0.03
"HMDB00366",0,"10_1",168.08805,253.6,"Multiple","168.08665","2-Deoxyribonic acid","C5H10O5","150.05282343","M+NH4","ISgroup_10_5_9",968209.5,0.088
"HMDB00368",0,"5_1",245.11325,571.9,"Multiple","245.1132","2(R)-Hydroxyadipic acid","C6H10O5","162.05282343","M+2ACN+H","ISgroup_5_27_12",58393658.6,0.113
"HMDB00369",0,"15_1",158.11765,447,"Multiple","158.11836","3b17b-Dihydroxyetiocholane","C19H32O2","292.240230268","M+H+Na","ISgroup_15_15_12",5285075.7,0.118
